path,file,split,pos,sr_hz,label,size_code,load,rpm,clock_pos
data/32kHz/12kHz_DE_data/IR/0014/IR014_3.mat,IR014_3.mat,12kHz_DE_data,DE,32000,IR,014,3,600,
data/32kHz/12kHz_DE_data/IR/0021/IR021_0.mat,IR021_0.mat,12kHz_DE_data,DE,32000,IR,021,0,600,
data/32kHz/12kHz_DE_data/IR/0021/IR021_1.mat,IR021_1.mat,12kHz_DE_data,DE,32000,IR,021,1,600,
data/32kHz/12kHz_DE_data/IR/0021/IR021_2.mat,IR021_2.mat,12kHz_DE_data,DE,32000,IR,021,2,600,
data/32kHz/12kHz_DE_data/IR/0021/IR021_3.mat,IR021_3.mat,12kHz_DE_data,DE,32000,IR,021,3,600,
data/32kHz/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).mat,IR028_0_(1797rpm).mat,12kHz_DE_data,DE,32000,IR,028,0,600,
data/32kHz/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).mat,IR028_1_(1772rpm).mat,12kHz_DE_data,DE,32000,IR,028,1,600,
data/32kHz/12kHz_DE_data/IR/0028/IR028_2_(1750rpm).mat,IR028_2_(1750rpm).mat,12kHz_DE_data,DE,32000,IR,028,2,600,
data/32kHz/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).mat,IR028_3_(1730rpm).mat,12kHz_DE_data,DE,32000,IR,028,3,600,
data/32kHz/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,OR007@3_0.mat,12kHz_DE_data,DE,32000,OR,007,0,600,3.0
data/32kHz/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,OR007@6_0.mat,12kHz_DE_data,DE,32000,OR,007,0,600,6.0
data/32kHz/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,OR007@12_0.mat,12kHz_DE_data,DE,32000,OR,007,0,600,12.0
data/32kHz/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,OR007@3_1.mat,12kHz_DE_data,DE,32000,OR,007,1,600,3.0
data/32kHz/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,OR007@6_1.mat,12kHz_DE_data,DE,32000,OR,007,1,600,6.0
data/32kHz/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,OR007@12_1.mat,12kHz_DE_data,DE,32000,OR,007,1,600,12.0
data/32kHz/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,OR007@3_2.mat,12kHz_DE_data,DE,32000,OR,007,2,600,3.0
data/32kHz/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,OR007@6_2.mat,12kHz_DE_data,DE,32000,OR,007,2,600,6.0
data/32kHz/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,OR007@12_2.mat,12kHz_DE_data,DE,32000,OR,007,2,600,12.0
data/32kHz/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,OR007@3_3.mat,12kHz_DE_data,DE,32000,OR,007,3,600,3.0
data/32kHz/12kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,OR007@6_3.mat,12kHz_DE_data,DE,32000,OR,007,3,600,6.0
data/32kHz/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,OR007@12_3.mat,12kHz_DE_data,DE,32000,OR,007,3,600,12.0
data/32kHz/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,OR014@6_0.mat,12kHz_DE_data,DE,32000,OR,014,0,600,6.0
data/32kHz/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,OR014@6_1.mat,12kHz_DE_data,DE,32000,OR,014,1,600,6.0
data/32kHz/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,OR014@6_2.mat,12kHz_DE_data,DE,32000,OR,014,2,600,6.0
data/32kHz/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,OR014@6_3.mat,12kHz_DE_data,DE,32000,OR,014,3,600,6.0
data/32kHz/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat,OR021@3_0.mat,12kHz_DE_data,DE,32000,OR,021,0,600,3.0
data/32kHz/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,OR021@6_0.mat,12kHz_DE_data,DE,32000,OR,021,0,600,6.0
data/32kHz/12kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,OR021@12_0.mat,12kHz_DE_data,DE,32000,OR,021,0,600,12.0
data/32kHz/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat,OR021@3_1.mat,12kHz_DE_data,DE,32000,OR,021,1,600,3.0
data/32kHz/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,OR021@6_1.mat,12kHz_DE_data,DE,32000,OR,021,1,600,6.0
data/32kHz/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,OR021@12_1.mat,12kHz_DE_data,DE,32000,OR,021,1,600,12.0
data/32kHz/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.mat,OR021@3_2.mat,12kHz_DE_data,DE,32000,OR,021,2,600,3.0
data/32kHz/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,OR021@6_2.mat,12kHz_DE_data,DE,32000,OR,021,2,600,6.0
data/32kHz/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,OR021@12_2.mat,12kHz_DE_data,DE,32000,OR,021,2,600,12.0
data/32kHz/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.mat,OR021@3_3.mat,12kHz_DE_data,DE,32000,OR,021,3,600,3.0
data/32kHz/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,OR021@6_3.mat,12kHz_DE_data,DE,32000,OR,021,3,600,6.0
data/32kHz/12kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,OR021@12_3.mat,12kHz_DE_data,DE,32000,OR,021,3,600,12.0
data/32kHz/12kHz_FE_data/B/0007/B007_0.mat,B007_0.mat,12kHz_FE_data,FE,32000,B,007,0,600,
data/32kHz/12kHz_FE_data/B/0007/B007_1.mat,B007_1.mat,12kHz_FE_data,FE,32000,B,007,1,600,
data/32kHz/12kHz_FE_data/B/0007/B007_2.mat,B007_2.mat,12kHz_FE_data,FE,32000,B,007,2,600,
data/32kHz/12kHz_FE_data/B/0007/B007_3.mat,B007_3.mat,12kHz_FE_data,FE,32000,B,007,3,600,
data/32kHz/12kHz_FE_data/B/0014/B014_0.mat,B014_0.mat,12kHz_FE_data,FE,32000,B,014,0,600,
data/32kHz/12kHz_FE_data/B/0014/B014_1.mat,B014_1.mat,12kHz_FE_data,FE,32000,B,014,1,600,
data/32kHz/12kHz_FE_data/B/0014/B014_2.mat,B014_2.mat,12kHz_FE_data,FE,32000,B,014,2,600,
data/32kHz/12kHz_FE_data/B/0014/B014_3.mat,B014_3.mat,12kHz_FE_data,FE,32000,B,014,3,600,
data/32kHz/12kHz_FE_data/B/0021/B021_0.mat,B021_0.mat,12kHz_FE_data,FE,32000,B,021,0,600,
data/32kHz/12kHz_FE_data/B/0021/B021_1.mat,B021_1.mat,12kHz_FE_data,FE,32000,B,021,1,600,
data/32kHz/12kHz_FE_data/B/0021/B021_2.mat,B021_2.mat,12kHz_FE_data,FE,32000,B,021,2,600,
data/32kHz/12kHz_FE_data/B/0021/B021_3.mat,B021_3.mat,12kHz_FE_data,FE,32000,B,021,3,600,
data/32kHz/12kHz_FE_data/IR/0007/IR007_0.mat,IR007_0.mat,12kHz_FE_data,FE,32000,IR,007,0,600,
data/32kHz/12kHz_FE_data/IR/0007/IR007_1.mat,IR007_1.mat,12kHz_FE_data,FE,32000,IR,007,1,600,
data/32kHz/12kHz_FE_data/IR/0007/IR007_2.mat,IR007_2.mat,12kHz_FE_data,FE,32000,IR,007,2,600,
data/32kHz/12kHz_FE_data/IR/0007/IR007_3.mat,IR007_3.mat,12kHz_FE_data,FE,32000,IR,007,3,600,
data/32kHz/12kHz_FE_data/IR/0014/IR014_0.mat,IR014_0.mat,12kHz_FE_data,FE,32000,IR,014,0,600,
data/32kHz/12kHz_FE_data/IR/0014/IR014_1.mat,IR014_1.mat,12kHz_FE_data,FE,32000,IR,014,1,600,
data/32kHz/12kHz_FE_data/IR/0014/IR014_2.mat,IR014_2.mat,12kHz_FE_data,FE,32000,IR,014,2,600,
data/32kHz/12kHz_FE_data/IR/0014/IR014_3.mat,IR014_3.mat,12kHz_FE_data,FE,32000,IR,014,3,600,
data/32kHz/12kHz_FE_data/IR/0021/IR021_0.mat,IR021_0.mat,12kHz_FE_data,FE,32000,IR,021,0,600,
data/32kHz/12kHz_FE_data/IR/0021/IR021_1.mat,IR021_1.mat,12kHz_FE_data,FE,32000,IR,021,1,600,
data/32kHz/12kHz_FE_data/IR/0021/IR021_2.mat,IR021_2.mat,12kHz_FE_data,FE,32000,IR,021,2,600,
data/32kHz/12kHz_FE_data/IR/0021/IR021_3.mat,IR021_3.mat,12kHz_FE_data,FE,32000,IR,021,3,600,
data/32kHz/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_0.mat,OR007@3_0.mat,12kHz_FE_data,FE,32000,OR,007,0,600,3.0
data/32kHz/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat,OR007@6_0.mat,12kHz_FE_data,FE,32000,OR,007,0,600,6.0
data/32kHz/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat,OR007@12_0.mat,12kHz_FE_data,FE,32000,OR,007,0,600,12.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_1.mat,OR007@3_1.mat,12kHz_FE_data,FE,32000,OR,007,1,600,3.0
data/32kHz/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat,OR007@6_1.mat,12kHz_FE_data,FE,32000,OR,007,1,600,6.0
data/32kHz/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat,OR007@12_1.mat,12kHz_FE_data,FE,32000,OR,007,1,600,12.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_2.mat,OR007@3_2.mat,12kHz_FE_data,FE,32000,OR,007,2,600,3.0
data/32kHz/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat,OR007@6_2.mat,12kHz_FE_data,FE,32000,OR,007,2,600,6.0
data/32kHz/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat,OR007@12_2.mat,12kHz_FE_data,FE,32000,OR,007,2,600,12.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_3.mat,OR007@3_3.mat,12kHz_FE_data,FE,32000,OR,007,3,600,3.0
data/32kHz/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat,OR007@6_3.mat,12kHz_FE_data,FE,32000,OR,007,3,600,6.0
data/32kHz/12kHz_FE_data/OR/Opposite/0007/OR007@12_3.mat,OR007@12_3.mat,12kHz_FE_data,FE,32000,OR,007,3,600,12.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0014/OR014@3_0.mat,OR014@3_0.mat,12kHz_FE_data,FE,32000,OR,014,0,600,3.0
data/32kHz/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat,OR014@6_0.mat,12kHz_FE_data,FE,32000,OR,014,0,600,6.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0014/OR014@3_1.mat,OR014@3_1.mat,12kHz_FE_data,FE,32000,OR,014,1,600,3.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0014/OR014@3_2.mat,OR014@3_2.mat,12kHz_FE_data,FE,32000,OR,014,2,600,3.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0014/OR014@3_3.mat,OR014@3_3.mat,12kHz_FE_data,FE,32000,OR,014,3,600,3.0
data/32kHz/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat,OR021@6_0.mat,12kHz_FE_data,FE,32000,OR,021,0,600,6.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0021/OR021@3_1.mat,OR021@3_1.mat,12kHz_FE_data,FE,32000,OR,021,1,600,3.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0021/OR021@3_2.mat,OR021@3_2.mat,12kHz_FE_data,FE,32000,OR,021,2,600,3.0
data/32kHz/12kHz_FE_data/OR/Orthogonal/0021/OR021@3_3.mat,OR021@3_3.mat,12kHz_FE_data,FE,32000,OR,021,3,600,3.0
data/32kHz/48kHz_DE_data/B/0007/B007_0.mat,B007_0.mat,48kHz_DE_data,DE,32000,B,007,0,600,
data/32kHz/48kHz_DE_data/B/0007/B007_1.mat,B007_1.mat,48kHz_DE_data,DE,32000,B,007,1,600,
data/32kHz/48kHz_DE_data/B/0007/B007_2.mat,B007_2.mat,48kHz_DE_data,DE,32000,B,007,2,600,
data/32kHz/48kHz_DE_data/B/0007/B007_3.mat,B007_3.mat,48kHz_DE_data,DE,32000,B,007,3,600,
data/32kHz/48kHz_DE_data/B/0014/B014_0.mat,B014_0.mat,48kHz_DE_data,DE,32000,B,014,0,600,
data/32kHz/48kHz_DE_data/B/0014/B014_1.mat,B014_1.mat,48kHz_DE_data,DE,32000,B,014,1,600,
data/32kHz/48kHz_DE_data/B/0014/B014_2.mat,B014_2.mat,48kHz_DE_data,DE,32000,B,014,2,600,
data/32kHz/48kHz_DE_data/B/0014/B014_3.mat,B014_3.mat,48kHz_DE_data,DE,32000,B,014,3,600,
data/32kHz/48kHz_DE_data/B/0021/B021_0.mat,B021_0.mat,48kHz_DE_data,DE,32000,B,021,0,600,
data/32kHz/48kHz_DE_data/B/0021/B021_1.mat,B021_1.mat,48kHz_DE_data,DE,32000,B,021,1,600,
data/32kHz/48kHz_DE_data/B/0021/B021_2.mat,B021_2.mat,48kHz_DE_data,DE,32000,B,021,2,600,
data/32kHz/48kHz_DE_data/B/0021/B021_3.mat,B021_3.mat,48kHz_DE_data,DE,32000,B,021,3,600,
data/32kHz/48kHz_DE_data/IR/0007/IR007_0.mat,IR007_0.mat,48kHz_DE_data,DE,32000,IR,007,0,600,
data/32kHz/48kHz_DE_data/IR/0007/IR007_1.mat,IR007_1.mat,48kHz_DE_data,DE,32000,IR,007,1,600,
data/32kHz/48kHz_DE_data/IR/0007/IR007_2.mat,IR007_2.mat,48kHz_DE_data,DE,32000,IR,007,2,600,
data/32kHz/48kHz_DE_data/IR/0007/IR007_3.mat,IR007_3.mat,48kHz_DE_data,DE,32000,IR,007,3,600,
data/32kHz/48kHz_DE_data/IR/0014/IR014_0.mat,IR014_0.mat,48kHz_DE_data,DE,32000,IR,014,0,600,
data/32kHz/48kHz_DE_data/IR/0014/IR014_1.mat,IR014_1.mat,48kHz_DE_data,DE,32000,IR,014,1,600,
data/32kHz/48kHz_DE_data/IR/0014/IR014_2.mat,IR014_2.mat,48kHz_DE_data,DE,32000,IR,014,2,600,
data/32kHz/48kHz_DE_data/IR/0014/IR014_3.mat,IR014_3.mat,48kHz_DE_data,DE,32000,IR,014,3,600,
data/32kHz/48kHz_DE_data/IR/0021/IR021_0.mat,IR021_0.mat,48kHz_DE_data,DE,32000,IR,021,0,600,
data/32kHz/48kHz_DE_data/IR/0021/IR021_1.mat,IR021_1.mat,48kHz_DE_data,DE,32000,IR,021,1,600,
data/32kHz/48kHz_DE_data/IR/0021/IR021_2.mat,IR021_2.mat,48kHz_DE_data,DE,32000,IR,021,2,600,
data/32kHz/48kHz_DE_data/IR/0021/IR021_3.mat,IR021_3.mat,48kHz_DE_data,DE,32000,IR,021,3,600,
data/32kHz/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,OR007@3_0.mat,48kHz_DE_data,DE,32000,OR,007,0,600,3.0
data/32kHz/48kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,OR007@6_0.mat,48kHz_DE_data,DE,32000,OR,007,0,600,6.0
data/32kHz/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,OR007@12_0.mat,48kHz_DE_data,DE,32000,OR,007,0,600,12.0
data/32kHz/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,OR007@3_1.mat,48kHz_DE_data,DE,32000,OR,007,1,600,3.0
data/32kHz/48kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,OR007@6_1.mat,48kHz_DE_data,DE,32000,OR,007,1,600,6.0
data/32kHz/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,OR007@12_1.mat,48kHz_DE_data,DE,32000,OR,007,1,600,12.0
data/32kHz/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,OR007@3_2.mat,48kHz_DE_data,DE,32000,OR,007,2,600,3.0
data/32kHz/48kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,OR007@6_2.mat,48kHz_DE_data,DE,32000,OR,007,2,600,6.0
data/32kHz/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,OR007@12_2.mat,48kHz_DE_data,DE,32000,OR,007,2,600,12.0
data/32kHz/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,OR007@3_3.mat,48kHz_DE_data,DE,32000,OR,007,3,600,3.0
data/32kHz/48kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,OR007@6_3.mat,48kHz_DE_data,DE,32000,OR,007,3,600,6.0
data/32kHz/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,OR007@12_3.mat,48kHz_DE_data,DE,32000,OR,007,3,600,12.0
data/32kHz/48kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,OR014@6_0.mat,48kHz_DE_data,DE,32000,OR,014,0,600,6.0
data/32kHz/48kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,OR014@6_1.mat,48kHz_DE_data,DE,32000,OR,014,1,600,6.0
data/32kHz/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,OR014@6_2.mat,48kHz_DE_data,DE,32000,OR,014,2,600,6.0
data/32kHz/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,OR014@6_3.mat,48kHz_DE_data,DE,32000,OR,014,3,600,6.0
data/32kHz/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat,OR021@3_0.mat,48kHz_DE_data,DE,32000,OR,021,0,600,3.0
data/32kHz/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,OR021@6_0.mat,48kHz_DE_data,DE,32000,OR,021,0,600,6.0
data/32kHz/48kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,OR021@12_0.mat,48kHz_DE_data,DE,32000,OR,021,0,600,12.0
data/32kHz/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat,OR021@3_1.mat,48kHz_DE_data,DE,32000,OR,021,1,600,3.0
data/32kHz/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,OR021@6_1.mat,48kHz_DE_data,DE,32000,OR,021,1,600,6.0
data/32kHz/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,OR021@12_1.mat,48kHz_DE_data,DE,32000,OR,021,1,600,12.0
data/32kHz/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.mat,OR021@3_2.mat,48kHz_DE_data,DE,32000,OR,021,2,600,3.0
data/32kHz/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,OR021@6_2.mat,48kHz_DE_data,DE,32000,OR,021,2,600,6.0
data/32kHz/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,OR021@12_2.mat,48kHz_DE_data,DE,32000,OR,021,2,600,12.0
data/32kHz/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.mat,OR021@3_3.mat,48kHz_DE_data,DE,32000,OR,021,3,600,3.0
data/32kHz/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,OR021@6_3.mat,48kHz_DE_data,DE,32000,OR,021,3,600,6.0
data/32kHz/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,OR021@12_3.mat,48kHz_DE_data,DE,32000,OR,021,3,600,12.0
data/32kHz/48kHz_Normal_data/N_0.mat,N_0.mat,48kHz_Normal_data,,32000,N,,0,600,
data/32kHz/48kHz_Normal_data/N_1_(1772rpm).mat,N_1_(1772rpm).mat,48kHz_Normal_data,,32000,N,,1,600,
data/32kHz/48kHz_Normal_data/N_2_(1750rpm).mat,N_2_(1750rpm).mat,48kHz_Normal_data,,32000,N,,2,600,
data/32kHz/48kHz_Normal_data/N_3.mat,N_3.mat,48kHz_Normal_data,,32000,N,,3,600,
