DE,FE,BA,NO
0.1556442926360232,-0.0151304511535369,,
0.1543922926360232,-0.0079395420626279,,
0.1410376259693566,0.0066477306646448,,
0.1197536259693566,0.0043877306646448,,
0.0826109593026899,0.0060313670282811,,
0.0308616259693565,-0.0083504511535369,,
-0.0104543740306434,-0.0500577238808097,,
-0.0359117073639767,-0.1047086329717188,,
-0.04133704069731,-0.1418959056989915,,
-0.0321557073639767,-0.1318286329717188,,
-0.0204703740306434,-0.1102559056989915,,
-0.00628104069731,-0.0722468147899006,,
0.0091602926360232,-0.0599195420626278,,
0.0308616259693565,-0.0551940875171733,,
0.0600749593026899,-0.0327995420626279,,
0.0759336259693565,-0.0251977238808097,,
0.0692562926360232,-0.0013649966080824,,
0.0492242926360232,-0.0062959056989915,,
0.0262709593026899,-0.0327995420626279,,
0.0099949593026899,-0.0401959056989915,,
0.0020656259693565,-0.0192395420626279,,
-0.0058637073639767,0.0284259124828266,,
-0.01504504069731,0.0460950033919175,,
-0.0204703740306434,0.0374659124828266,,
-0.0179663740306434,-0.0007486329717188,,
-0.00753304069731,-0.0447159056989915,,
0.0003962926360232,-0.053961360244446,,
-0.0016903740306434,-0.0432777238808097,,
-0.0196357073639767,-0.0021868147899006,,
-0.0442583740306434,0.0356168215737357,,
-0.0617863740306434,0.0438350033919175,,
-0.0743063740306434,0.0643804579373721,,
-0.07514104069731,0.0947877306646448,,
-0.0692983740306434,0.0988968215737357,,
-0.0647077073639767,0.0762968215737357,,
-0.0521877073639767,0.0228786397555539,,
-0.03257304069731,-0.0508795420626279,,
-0.00878504069731,-0.0759449966080824,,
0.0112469593026899,-0.0529340875171733,,
0.0212629593026899,0.0072640943010084,,
0.0170896259693565,0.0717768215737357,,
0.0054042926360232,0.0721877306646448,,
-0.00878504069731,0.0744477306646448,,
-0.0283997073639767,0.0744477306646448,,
-0.05761304069731,0.0703386397555539,,
-0.0909997073639767,0.0686950033919175,,
-0.1185437073639767,0.032740457937372,,
-0.1318983740306434,0.0013059124828266,,
-0.1256383740306434,-0.0254031784262642,,
-0.10769304069731,-0.006501360244446,,
-0.0834877073639767,0.0411640943010084,,
-0.0630383740306434,0.0900622761191902,,
-0.0430063740306434,0.1126622761191902,,
-0.0183837073639767,0.0925277306646448,,
0.0074909593026899,0.077529548846463,,
0.0383736259693565,0.0475331852100993,,
0.0496416259693565,0.0171259124828266,,
0.0517282926360232,-0.0196504511535369,,
0.0471376259693565,-0.0685486329717188,,
0.0300269593026899,-0.0983395420626279,,
0.0191762926360232,-0.1125159056989915,,
-0.0046117073639767,-0.0911486329717188,,
-0.0254783740306434,-0.0414286329717188,,
-0.03132104069731,-0.0083504511535369,,
-0.0334077073639767,-0.0007486329717188,,
-0.0158797073639767,0.0008950033919175,,
0.0091602926360232,0.0109622761191902,,
0.0337829593026899,0.0204131852100993,,
0.0617442926360232,0.0230840943010084,,
0.0759336259693565,-0.0009540875171733,,
0.0942962926360232,-0.0375249966080824,,
0.1051469593026899,-0.0699868147899006,,
0.1034776259693565,-0.0993668147899006,,
0.0917922926360232,-0.0915595420626279,,
0.0592402926360232,-0.0819031784262642,,
0.0342002926360232,-0.0740959056989915,,
0.0162549593026899,-0.0453322693353551,,
0.0508936259693565,-0.0171849966080824,,
0.0947136259693565,0.0177422761191902,,
0.1281002926360232,0.0251386397555539,,
0.1464629593026899,-0.0147195420626279,,
0.1226749593026899,-0.0679322693353551,,
0.1172496259693565,-0.1236104511535369,,
0.0609096259693565,-0.1460049966080824,,
-0.0580303740306434,-0.1147759056989915,,
-0.1894903740306434,-0.0586868147899006,,
-0.31176904069731,0.0066477306646448,,
-0.3948183740306434,0.068489548846463,,
-0.4161023740306434,0.1223186397555539,,
-0.3726997073639767,0.1547804579373721,,
-0.2863117073639767,0.1403986397555539,,
-0.17655304069731,0.0769131852100993,,
-0.0396677073639767,-0.0151304511535369,,
0.1523056259693566,-0.105941360244446,,
0.3513736259693565,-0.1651122693353551,,
0.5099602926360233,-0.1213504511535369,,
0.5834109593026899,-0.049441360244446,,
0.5692216259693567,0.0017168215737357,,
0.4623842926360232,0.0617095488464629,,
0.2983722926360233,0.0641750033919175,,
0.1118242926360232,0.1054713670282811,,
-0.1381583740306434,0.1595059124828266,,
-0.3685263740306433,0.1480004579373721,,
-0.5675943740306434,0.0949931852100993,,
-0.67484904069731,-0.0038304511535369,,
-0.6573210406973101,-0.0773831784262642,,
-0.5855397073639768,-0.0835468147899006,,
-0.4257010406973101,-0.0118431784262642,,
-0.2274677073639767,0.0545186397555539,,
-0.0029423740306434,0.1128677306646448,,
0.2503789593026899,0.1771750033919175,,
0.4519509593026899,0.1364950033919175,,
0.6042776259693566,0.0563677306646448,,
0.65602695930269,-0.0007486329717188,,
0.5834109593026899,-0.0773831784262642,,
0.4577936259693566,-0.1192959056989915,,
0.2900256259693565,-0.1373759056989915,,
0.0930442926360232,-0.1581268147899006,,
-0.1035197073639767,-0.0823140875171733,,
-0.2800517073639768,-0.0060904511535369,,
-0.4094250406973101,0.0204131852100993,,
-0.4511583740306434,0.0477386397555539,,
-0.4499063740306435,-0.0280740875171733,,
-0.4090077073639767,-0.0535504511535369,,
-0.33931304069731,-0.0621795420626278,,
-0.2808863740306434,-0.1184740875171733,,
-0.19908904069731,-0.1139540875171733,,
-0.1268903740306434,-0.1418959056989915,,
-0.0596997073639767,-0.1042977238808097,,
-0.0033597073639767,-0.0580704511535369,,
0.0354522926360232,-0.0354704511535369,,
0.0771856259693565,-0.0740959056989915,,
0.1226749593026899,-0.0948468147899006,,
0.1898656259693565,-0.0693704511535369,,
0.2578909593026899,-0.1332668147899006,,
0.3025456259693565,-0.0693704511535369,,
0.3259162926360232,-0.0656722693353551,,
0.3288376259693565,-0.0393740875171733,,
0.3175696259693565,0.0454786397555539,,
0.2766709593026899,0.0208240943010084,,
0.1568962926360232,0.046300457937372,,
-0.01128904069731,-0.0293068147899006,,
-0.2433263740306434,-0.114981360244446,,
-0.4678517073639767,-0.1739468147899006,,
-0.6114143740306434,-0.1899722693353551,,
-0.6735970406973101,-0.1548395420626279,,
-0.5955557073639767,-0.087861360244446,,
-0.4678517073639767,0.057189548846463,,
-0.2529250406973101,0.1077313670282811,,
0.0287749593026899,0.224429548846463,,
0.3021282926360232,0.2377840943010084,,
0.5888362926360233,0.1864204579373721,,
0.75117895930269,0.220320457937372,,
0.7891562926360233,0.1099913670282811,,
0.7257216259693565,0.0730095488464629,,
0.5650482926360233,-0.051701360244446,,
0.3935242926360232,-0.1893559056989915,,
0.1740069593026899,-0.1612086329717188,,
-0.07639304069731,-0.1022431784262642,,
-0.3046743740306434,0.0758859124828266,,
-0.5054117073639768,0.1777913670282811,,
-0.6059890406973101,0.2065550033919175,,
-0.6164223740306434,0.1590950033919175,,
-0.57594104069731,0.0935550033919175,,
-0.4741117073639768,0.0177422761191902,,
-0.3455730406973101,-0.0730686329717188,,
-0.1594423740306434,-0.0387577238808097,,
0.0780202926360232,-0.0506740875171733,,
0.3071362926360232,0.0701331852100993,,
0.4949362926360232,0.136289548846463,,
0.5813242926360233,0.0954040943010084,,
0.5834109593026899,0.0863640943010084,,
0.5053696259693566,-0.0504686329717188,,
0.3584682926360232,-0.1318286329717188,,
0.1719202926360232,-0.2183249966080824,,
-0.0409197073639767,-0.2544849966080824,,
-0.2174517073639767,-0.1809322693353551,,
-0.3372263740306433,-0.0457431784262642,,
-0.3960703740306434,0.1025950033919175,,
-0.3898103740306434,0.2094313670282811,,
-0.3514157073639767,0.2862713670282811,,
-0.3005010406973101,0.2661368215737357,,
-0.2299717073639767,0.2400440943010084,,
-0.14900904069731,0.0742422761191902,,
-0.06011704069731,-0.1377868147899006,,
0.0150029593026899,-0.2881795420626278,,
0.0529802926360232,-0.4098086329717188,,
0.0755162926360232,-0.2853031784262642,,
0.0846976259693565,-0.1455940875171733,,
0.0959656259693566,0.0315077306646448,,
0.1139109593026899,0.1997750033919175,,
0.1201709593026899,0.2178550033919175,,
0.1063989593026899,0.1997750033919175,,
0.0650829593026899,0.0719822761191902,,
0.0254362926360232,-0.0147195420626279,,
-0.0217223740306434,-0.1131322693353551,,
-0.06762904069731,-0.1412795420626279,,
-0.09517304069731,-0.0973122693353551,,
-0.1168743740306434,-0.0500577238808097,,
-0.10518904069731,0.073420457937372,,
-0.1022677073639767,0.102800457937372,,
-0.1031023740306434,0.1416313670282811,,
-0.0868263740306434,0.1272495488464629,,
-0.0830703740306434,0.0497931852100993,,
-0.05886504069731,-0.008761360244446,,
-0.03382504069731,-0.0792322693353551,,
0.0029002926360232,-0.0860122693353551,,
0.0671696259693565,-0.0399904511535369,,
0.1285176259693566,0.0582168215737357,,
0.2044722926360232,0.1241677306646448,,
0.2495442926360232,0.2057331852100993,,
0.2386936259693566,0.1740931852100993,,
0.2078109593026899,0.0686950033919175,,
0.1418722926360232,-0.038141360244446,,
0.0780202926360232,-0.2364049966080824,,
0.0074909593026899,-0.2503759056989915,,
-0.0909997073639767,-0.2306522693353551,,
-0.1448357073639767,-0.1357322693353551,,
-0.1761357073639767,-0.0173904511535369,,
-0.1523477073639767,0.0204131852100993,,
-0.0747237073639767,0.1352622761191902,,
-0.0092023740306434,0.136289548846463,,
0.0680042926360232,0.1632040943010084,,
0.1168322926360232,0.1153331852100993,,
0.1589829593026899,0.0290422761191902,,
0.1948736259693566,-0.0083504511535369,,
0.1869442926360232,-0.0564268147899006,,
0.1619042926360232,-0.0040359056989915,,
0.1005562926360232,-0.0208831784262642,,
0.0275229593026899,-0.0502631784262642,,
-0.0334077073639767,-0.1086122693353551,,
-0.0955903740306434,-0.1686049966080824,,
-0.1314810406973101,-0.1780559056989915,,
-0.15777304069731,-0.1819595420626279,,
-0.1648677073639767,-0.1515522693353551,,
-0.1331503740306434,-0.087861360244446,,
-0.0897477073639767,0.0378768215737357,,
-0.01629704069731,0.1440968215737357,,
0.0638309593026899,0.2359350033919175,,
0.1406202926360232,0.2102531852100993,,
0.2090629593026899,0.0541077306646448,,
0.2407802926360232,-0.105941360244446,,
0.2470402926360232,-0.2647577238808097,,
0.2044722926360232,-0.291261360244446,,
0.1189189593026899,-0.2216122693353552,,
0.0208456259693565,-0.1299795420626279,,
-0.0684637073639767,-0.0254031784262642,,
-0.12772504069731,0.0171259124828266,,
-0.1569383740306434,0.0567786397555539,,
-0.15777304069731,0.0917059124828266,,
-0.13774104069731,0.1245786397555538,,
-0.09767704069731,0.1036222761191902,,
-0.0346597073639767,0.0389040943010084,,
0.0316962926360232,0.0189750033919175,,
0.1038949593026899,0.0011004579373721,,
0.1585656259693565,0.0288368215737357,,
0.1723376259693566,0.0126059124828266,,
0.1631562926360232,-0.0677268147899006,,
0.1218402926360232,-0.1040922693353551,,
0.0675869593026899,-0.1273086329717188,,
0.0099949593026899,-0.1131322693353551,,
-0.05636104069731,-0.0734795420626279,,
-0.1072757073639767,-0.0769722693353551,,
-0.1419143740306434,-0.0634122693353551,,
-0.1460877073639767,-0.0005431784262642,,
-0.1022677073639767,0.0997186397555539,,
-0.04509304069731,0.2344968215737357,,
0.0179242926360232,0.2938731852100993,,
0.0759336259693565,0.2599731852100994,,
0.1176669593026899,0.1734768215737357,,
0.1581482926360232,0.0637640943010084,,
0.1748416259693566,-0.0582759056989915,,
0.1602349593026899,-0.1425122693353551,,
0.1089029593026899,-0.182781360244446,,
0.0279402926360232,-0.1626468147899006,,
-0.0534397073639767,-0.0529340875171733,,
-0.1206303740306434,0.0475331852100993,,
-0.1544343740306434,0.1782022761191902,,
-0.1623637073639767,0.2618222761191903,,
-0.1535997073639767,0.280929548846463,,
-0.1339850406973101,0.2552477306646448,,
-0.0968423740306434,0.1490277306646448,,
-0.03132104069731,0.0693113670282812,,
0.0371216259693565,0.0060313670282811,,
0.1051469593026899,-0.0147195420626279,,
0.1731722926360232,-0.029101360244446,,
0.2186616259693566,-0.0418395420626278,,
0.2457882926360232,-0.0028031784262642,,
0.2420322926360232,0.0173313670282811,,
0.1877789593026899,0.0249331852100993,,
0.1155802926360232,-0.0414286329717188,,
0.0287749593026899,-0.1314177238808097,,
-0.05135304069731,-0.1542231784262642,,
-0.1110317073639767,-0.1071740875171733,,
-0.16904104069731,0.0403422761191902,,
-0.2120263740306434,0.1757368215737357,,
-0.2483343740306434,0.2770259124828266,,
-0.2508383740306434,0.3004477306646448,,
-0.2199557073639767,0.2460022761191902,,
-0.1657023740306434,0.1403986397555539,,
-0.0855743740306434,-0.0227322693353551,,
-0.01880104069731,-0.1538122693353551,,
0.0454682926360232,-0.2454449966080824,,
0.0917922926360232,-0.2273649966080824,,
0.1210056259693565,-0.1558668147899006,,
0.1539749593026899,-0.056221360244446,,
0.1581482926360232,0.0493822761191902,,
0.1568962926360232,0.0976640943010084,,
0.1460456259693565,0.1629986397555539,,
0.1268482926360232,0.1334131852100993,,
0.1047296259693565,0.0802004579373721,,
0.0521456259693565,0.0364386397555539,,
-0.0079503740306434,-0.0171849966080824,,
-0.0759757073639767,0.0156877306646448,,
-0.1394103740306434,0.014249548846463,,
-0.18156104069731,0.007469548846463,,
-0.19908904069731,-0.0225268147899006,,
-0.1832303740306434,-0.0759449966080824,,
-0.1435837073639767,-0.078410451153537,,
-0.0935037073639767,-0.0699868147899006,,
-0.0421717073639767,-0.0293068147899006,,
0.0074909593026899,0.0185640943010084,,
0.0533976259693565,0.0861586397555539,,
0.1038949593026899,0.1541640943010084,,
0.1514709593026899,0.1757368215737357,,
0.1811016259693565,0.1720386397555539,,
0.1798496259693565,0.1184150033919175,,
0.1581482926360232,0.0518477306646448,,
0.1297696259693565,-0.0097886329717188,,
0.0851149593026899,-0.0948468147899006,,
0.0321136259693565,-0.1470322693353551,,
-0.0354943740306434,-0.1879177238808097,,
-0.1093623740306434,-0.2035322693353551,,
-0.1794743740306434,-0.1659340875171733,,
-0.2337277073639767,-0.1271031784262642,,
-0.2554290406973101,-0.0627959056989915,,
-0.2449957073639767,0.014249548846463,,
-0.1965850406973101,0.100129548846463,,
-0.1331503740306434,0.1779968215737357,,
-0.05135304069731,0.202240457937372,,
0.0417122926360232,0.1782022761191902,,
0.1143282926360232,0.0929386397555539,,
0.1660776259693566,0.0041822761191902,,
0.1781802926360232,-0.1266922693353551,,
0.1619042926360232,-0.2499649966080824,,
0.1243442926360232,-0.282221360244446,,
0.0671696259693565,-0.2627031784262642,,
0.0170896259693565,-0.1153922693353551,,
-0.0492663740306434,0.0378768215737357,,
-0.1022677073639767,0.1237568215737357,,
-0.1256383740306434,0.1855986397555538,,
-0.14775704069731,0.1652586397555538,,
-0.14775704069731,0.1130731852100993,,
-0.1385757073639767,0.0477386397555539,,
-0.11770904069731,-0.0545777238808097,,
-0.08140104069731,-0.1377868147899006,,
-0.03758104069731,-0.1694268147899006,,
0.0200109593026899,-0.1357322693353551,,
0.0659176259693565,-0.0461540875171733,,
0.0863669593026899,0.0216459124828266,,
0.0892882926360232,0.050409548846463,,
0.0838629593026899,0.0288368215737357,,
0.0905402926360232,-0.0001322693353551,,
0.0984696259693565,-0.0081449966080824,,
0.0997216259693565,-0.0208831784262642,,
0.0892882926360232,0.0185640943010084,,
0.0592402926360232,0.0121950033919175,,
0.0342002926360232,0.0269877306646448,,
0.0116642926360232,0.068489548846463,,
-0.0041943740306434,0.0664350033919175,,
-0.0142103740306434,0.1104022761191902,,
-0.0296517073639767,0.0647913670282812,,
-0.0296517073639767,0.0276040943010084,,
-0.02005304069731,-0.0050631784262642,,
-0.0058637073639767,-0.0553995420626279,,
0.0191762926360232,-0.0377304511535369,,
0.0354522926360232,-0.0611522693353551,,
0.0475549593026899,-0.0593031784262642,,
0.0688389593026899,-0.0993668147899006,,
0.0993042926360232,-0.133061360244446,,
0.1222576259693565,-0.0917649966080824,,
0.1226749593026899,-0.0319777238808097,,
0.1047296259693565,0.086980457937372,,
0.0759336259693565,0.1465622761191902,,
0.0496416259693565,0.1779968215737357,,
0.0333656259693565,0.1636150033919175,,
0.0254362926360232,0.113689548846463,,
0.0083256259693565,0.0530804579373721,,
-0.0117063740306434,-0.0699868147899006,,
-0.0334077073639767,-0.1554559056989915,,
-0.0592823740306434,-0.2341449966080824,,
-0.0734717073639767,-0.209490451153537,,
-0.0880783740306434,-0.1246377238808097,,
-0.09892904069731,-0.035881360244446,,
-0.09767704069731,0.0637640943010084,,
-0.0880783740306434,0.118209548846463,,
-0.0634557073639767,0.1901186397555539,,
-0.0371637073639767,0.2020350033919175,,
-0.01254104069731,0.2003913670282811,,
0.0104122926360232,0.1393713670282811,,
0.0329482926360232,0.0263713670282811,,
0.0575709593026899,-0.060741360244446,,
0.0834456259693565,-0.1474431784262642,,
0.1038949593026899,-0.1065577238808097,,
0.0997216259693565,-0.0465649966080824,,
0.0830282926360232,0.0280150033919175,,
0.0650829593026899,0.0890350033919175,,
0.0333656259693565,0.0701331852100993,,
0.0062389593026899,0.0923222761191902,,
-0.0229743740306434,0.0789677306646448,,
-0.06011704069731,0.0968422761191902,,
-0.0905823740306434,0.0917059124828266,,
-0.1131183740306434,0.048149548846463,,
-0.1081103740306434,0.0428077306646448,,
-0.08014904069731,0.0417804579373721,,
-0.0359117073639767,0.0980750033919175,,
0.0220976259693565,0.1085531852100993,,
0.0755162926360232,0.0884186397555539,,
0.1239269593026899,0.0105513670282811,,
0.1627389593026899,-0.0925868147899006,,
0.1785976259693565,-0.1328559056989915,,
0.1669122926360232,-0.1499086329717188,,
0.1172496259693565,-0.0827249966080824,,
0.0437989593026899,-0.0262249966080824,,
-0.0317383740306434,0.0495877306646448,,
-0.10018104069731,0.136289548846463,,
-0.14149704069731,0.1745040943010084,,
-0.16403304069731,0.1613550033919175,,
-0.1636157073639767,0.0292477306646448,,
-0.13774104069731,-0.1192959056989915,,
-0.0905823740306434,-0.2674286329717188,,
-0.02130504069731,-0.3039995420626278,,
0.0433816259693565,-0.2384595420626279,,
0.0867842926360232,-0.1355268147899006,,
0.1022256259693565,0.0008950033919175,,
0.0867842926360232,0.0586277306646448,,
0.0584056259693565,0.0931440943010084,,
0.0204282926360232,0.0678731852100993,,
-0.0279823740306434,0.0356168215737357,,
-0.0805663740306434,-0.0069122693353551,,
-0.1452530406973101,-0.0775886329717188,,
-0.1986717073639767,-0.0886831784262642,,
-0.2174517073639767,-0.1026540875171733,,
-0.2086877073639767,-0.0379359056989915,,
-0.18406504069731,0.0261659124828266,,
-0.1523477073639767,0.046300457937372,,
-0.1181263740306434,0.0407531852100993,,
-0.0780623740306434,-0.029101360244446,,
-0.0246437073639767,-0.0560159056989915,,
0.0187589593026899,-0.0730686329717188,,
0.0559016259693565,-0.0588922693353551,,
0.0897056259693565,-0.0436886329717188,,
0.1038949593026899,-0.0334159056989915,,
0.1143282926360232,-0.0021868147899006,,
0.1105722926360232,0.0115786397555539,,
0.0801069593026899,0.0475331852100993,,
0.0358696259693565,0.0339731852100993,,
-0.0196357073639767,0.0195913670282811,,
-0.0680463740306434,-0.0028031784262642,,
-0.1018503740306434,-0.0145140875171733,,
-0.1306463740306434,0.0337677306646448,,
-0.1498437073639767,0.0423968215737357,,
-0.15902504069731,0.0543131852100993,,
-0.1498437073639767,0.0179477306646448,,
-0.1248037073639767,-0.0251977238808097,,
-0.0843223740306434,-0.0498522693353551,,
-0.03758104069731,-0.0782049966080824,,
-0.00502904069731,-0.044921360244446,,
0.0329482926360232,-0.0367031784262642,,
0.0717602926360232,-0.0192395420626279,,
0.1080682926360232,-0.0030086329717188,,
0.1381162926360232,-0.0069122693353551,,
0.1443762926360232,0.0257550033919175,,
0.1427069593026899,0.0306859124828266,,
0.1185016259693566,0.0280150033919175,,
0.0746816259693565,-0.0262249966080824,,
0.0329482926360232,-0.1133377238808097,,
-0.0233917073639767,-0.1640849966080824,,
-0.08640904069731,-0.207230451153537,,
-0.1469223740306434,-0.1692213602444461,,
-0.19533304069731,-0.1441559056989915,,
-0.21286104069731,-0.0979286329717188,,
-0.1999237073639767,0.0080859124828266,,
-0.1598597073639767,0.0806113670282812,,
-0.1031023740306434,0.1718331852100993,,
-0.0329903740306434,0.1632040943010084,,
0.0463029593026899,0.0783513670282811,,
0.1306042926360232,-0.0389631784262642,,
0.1986296259693565,-0.1603868147899006,,
0.2240869593026899,-0.2045595420626278,,
0.2103149593026899,-0.2047649966080824,,
0.1702509593026899,-0.1548395420626279,,
0.1034776259693565,-0.0796431784262642,,
0.0266882926360232,0.0310968215737357,,
-0.04884904069731,0.1237568215737357,,
-0.1260557073639767,0.1919677306646448,,
-0.1782223740306434,0.2005968215737357,,
-0.20034104069731,0.118209548846463,,
-0.1919943740306434,0.023289548846463,,
-0.1569383740306434,-0.0767668147899006,,
-0.1093623740306434,-0.110461360244446,,
-0.05886504069731,-0.0691649966080824,,
-0.0092023740306434,0.0043877306646448,,
0.0533976259693565,0.0754750033919175,,
0.1063989593026899,0.1108131852100993,,
0.1502189593026899,0.1208804579373721,,
0.1856922926360232,0.0931440943010084,,
0.1936216259693566,0.0715713670282811,,
0.1844402926360232,0.016920457937372,,
0.1560616259693565,-0.0486195420626279,,
0.1105722926360232,-0.0847795420626278,,
0.0596576259693565,-0.1098449966080824,,
-0.0046117073639767,-0.042661360244446,,
-0.0734717073639767,0.0228786397555539,,
-0.1197957073639767,0.0769131852100993,,
-0.15526904069731,0.1005404579373721,,
-0.1606943740306434,0.0949931852100993,,
-0.1381583740306434,0.1175931852100993,,
-0.11770904069731,0.1254004579373721,,
-0.0692983740306434,0.1202640943010084,,
-0.0104543740306434,0.0343840943010084,,
0.0546496259693565,-0.0660831784262642,,
0.1343602926360232,-0.162030451153537,,
0.1827709593026899,-0.2107231784262642,,
0.2023856259693565,-0.1883286329717188,,
0.1861096259693566,-0.1525795420626279,,
0.1381162926360232,-0.0568377238808097,,
0.0834456259693565,0.023700457937372,,
0.0246016259693565,0.1005404579373721,,
-0.0329903740306434,0.1619713670282811,,
-0.0893303740306434,0.163409548846463,,
-0.12647304069731,0.1251950033919175,,
-0.1419143740306434,0.0228786397555539,,
-0.12772504069731,-0.071630451153537,,
-0.0868263740306434,-0.153401360244446,,
-0.04258904069731,-0.1897668147899006,,
0.0045696259693565,-0.1536068147899006,,
0.0425469593026899,-0.1125159056989915,,
0.0650829593026899,-0.0424559056989915,,
0.0817762926360232,0.0089077306646448,,
0.0863669593026899,0.0514368215737357,,
0.0705082926360232,0.1079368215737357,,
0.0450509593026899,0.1245786397555538,,
0.0129162926360232,0.1056768215737357,,
-0.0108717073639767,0.0426022761191902,,
-0.02130504069731,-0.0089668147899006,,
-0.0304863740306434,-0.0477977238808097,,
-0.0334077073639767,-0.0642340875171733,,
-0.0384157073639767,-0.0677268147899006,,
-0.0292343740306434,-0.0853959056989915,,
-0.0083677073639767,-0.065261360244446,,
0.0150029593026899,-0.0434831784262642,,
0.0392082926360232,0.0095240943010084,,
0.0492242926360232,0.0471222761191902,,
0.0517282926360232,0.0409586397555539,,
0.0446336259693565,0.0401368215737357,,
0.0404602926360232,0.0239059124828266,,
0.0383736259693565,0.0243168215737357,,
0.0346176259693565,0.0087022761191902,,
0.0354522926360232,-0.0085559056989915,,
0.0408776259693565,-0.0233486329717188,,
0.0479722926360232,-0.0258140875171733,,
0.0571536259693565,-0.0089668147899006,,
0.0642482926360232,0.0039768215737357,,
0.0559016259693565,0.043629548846463,,
0.0358696259693565,0.0376713670282811,,
0.0099949593026899,0.0087022761191902,,
-0.0117063740306434,-0.0157468147899006,,
-0.02881704069731,-0.0574540875171733,,
-0.0409197073639767,-0.0615631784262642,,
-0.0559437073639767,-0.0504686329717188,,
-0.0584477073639767,-0.042661360244446,,
-0.0484317073639767,-0.0180068147899006,,
-0.02881704069731,7.318521009937184e-05,,
0.0154202926360232,0.0171259124828266,,
0.0513109593026899,0.0588331852100993,,
0.0905402926360232,0.0767077306646448,,
0.1226749593026899,0.0631477306646448,,
0.1326909593026899,0.0298640943010084,,
0.1310216259693565,-0.0079395420626279,,
0.0959656259693566,-0.0206777238808097,,
0.0375389593026899,-0.0443049966080824,,
-0.02756504069731,-0.0566322693353551,,
-0.0859917073639767,-0.0553995420626279,,
-0.1235517073639767,-0.0371140875171733,,
-0.13273304069731,0.0103459124828266,,
-0.13022904069731,0.0606822761191902,,
-0.11144904069731,0.1034168215737357,,
-0.0772277073639767,0.0974586397555539,,
-0.0304863740306434,0.077940457937372,,
0.0262709593026899,0.0477386397555539,,
0.0763509593026899,0.011989548846463,,
0.1139109593026899,-0.0124595420626279,,
0.1268482926360232,-0.0373195420626279,,
0.1105722926360232,-0.0219104511535369,,
0.0792722926360232,-0.0001322693353551,,
0.0446336259693565,0.0249331852100993,,
-2.1040697310077683e-05,0.0520531852100993,,
-0.0430063740306434,0.059860457937372,,
-0.0872437073639767,0.0771186397555539,,
-0.12396904069731,0.0534913670282811,,
-0.13774104069731,0.0105513670282811,,
-0.1448357073639767,0.0107568215737357,,
-0.12647304069731,0.0150713670282811,,
-0.1106143740306434,0.0545186397555539,,
-0.1005983740306434,0.102800457937372,,
-0.0747237073639767,0.0964313670282811,,
-0.0580303740306434,0.0880077306646448,,
-0.02881704069731,0.0561622761191902,,
-2.1040697310077683e-05,0.021440457937372,,
0.0129162926360232,-0.0003377238808097,,
0.0337829593026899,-0.0395795420626279,,
0.0579882926360232,-0.0424559056989915,,
0.0938789593026899,-0.0126649966080824,,
0.1343602926360232,0.0499986397555539,,
0.1631562926360232,0.1046495488464629,,
