file,segment_id,start_idx,end_idx,fs,duration_pts,duration_sec,raw_mean,raw_std,raw_rms,env_mean,env_std,env_rms
A,81,165888,169984,32000,4096,0.128,0.01766881563486816,3.3417461809347677,3.3417928907755554,4.171630160145005,2.22150033384602,4.7262629980048105
A,82,167936,172032,32000,4096,0.128,0.014263147803591414,3.4049555999301044,3.404985473519769,4.253183665679533,2.2574699534798492,4.815157514024593
A,83,169984,174080,32000,4096,0.128,0.0013913490757463762,3.5995536035531215,3.5995538724548233,4.477893451464529,2.419954968019423,5.089961867235432
A,84,172032,176128,32000,4096,0.128,0.012993668960476878,3.5975694588525804,3.5975929239843,4.457513505708413,2.4531651795897162,5.087970720427188
A,85,174080,178176,32000,4096,0.128,0.0246081385124704,3.514205244102672,3.514291401998384,4.35324689966412,2.397559540691529,4.969813912069168
A,86,176128,180224,32000,4096,0.128,-0.0022092536463705773,3.476609835066233,3.476610537014598,4.314501144630151,2.3582513513447463,4.9169370102874215
A,87,178176,182272,32000,4096,0.128,-0.005528402156968594,3.446328002338356,3.4463324365086856,4.2965557328591535,2.3007776387156564,4.873804356801661
A,88,180224,184320,32000,4096,0.128,-0.02815169495219643,3.281983198835163,3.282103934272187,4.090850151390656,2.193074120015321,4.64161922792186
A,89,182272,186368,32000,4096,0.128,-0.02499010827144925,3.309970777368613,3.3100651130371435,4.120386801975433,2.2235946940554467,4.682089358536942
A,90,184320,188416,32000,4096,0.128,6.0318950374587364e-05,3.4425528927312095,3.442552893259651,4.294807738690322,2.293527396756758,4.868843952314359
A,91,186368,190464,32000,4096,0.128,-0.02396969996742329,3.5640015736984867,3.5640821769204223,4.42277980741654,2.4162950519612307,5.039787991872656
A,92,188416,192512,32000,4096,0.128,-0.03489293163718192,3.5270626059020027,3.527235198087939,4.377768953716368,2.390070321093254,4.9877146221384505
A,93,190464,194560,32000,4096,0.128,-0.001972018411196246,3.434447525371645,3.4344480915262108,4.2845097509573105,2.2878503949134457,4.857085878956012
A,94,192512,196608,32000,4096,0.128,0.0007979725151182407,3.5042126569528906,3.504212747809267,4.340048171852072,2.3930748766316867,4.956089738812472
A,95,194560,198656,32000,4096,0.128,0.0145456624724711,3.605530002385574,3.605559342792638,4.454752265815118,2.4809640272630737,5.099019538534672
A,96,196608,200704,32000,4096,0.128,0.014929048055348433,3.552198915333685,3.5522302868161075,4.428070265843609,2.3724840846053863,5.0235930379514375
A,97,198656,202752,32000,4096,0.128,0.03088514579397786,3.4157645166337165,3.4159041446335525,4.281243344591926,2.237062710298312,4.830475561000168
A,98,200704,204800,32000,4096,0.128,0.0534421532736943,3.281772398735584,3.2822075103273463,4.119247470957003,2.1394020174073627,4.64168511632062
A,99,202752,206848,32000,4096,0.128,0.026084206559210663,3.3735302495488537,3.3736310898574806,4.187541391487053,2.286156562551633,4.770955327176646
A,100,204800,208896,32000,4096,0.128,0.034718619414693876,3.3919847673446974,3.3921624436976074,4.207972237501965,2.3028488643469713,4.796888912994696
A,101,206848,210944,32000,4096,0.128,0.047951575691672126,3.2080593197164227,3.208417671131786,4.032634464043516,2.080086149350035,4.537499213146973
A,102,208896,212992,32000,4096,0.128,0.039925235390397995,3.251972542937295,3.252217619477367,4.083853652351168,2.1165723528593805,4.59975425199115
A,103,210944,215040,32000,4096,0.128,0.033159401974580054,3.347094375562093,3.347258625331887,4.1686935948600485,2.2443918945355548,4.734480041576275
A,104,212992,217088,32000,4096,0.128,0.004356993755863596,3.4462244446154258,3.446227198845063,4.286162393107295,2.3203976840696265,4.873954603022369
A,105,215040,219136,32000,4096,0.128,-0.0074846033243413535,3.373921159630388,3.373929461427519,4.185338030152993,2.290239259145804,4.770980013663613
A,106,217088,221184,32000,4096,0.128,0.00879694700415286,3.3880053174835556,3.3880167380893265,4.202536197123662,2.297467294864991,4.78953718631653
A,107,219136,223232,32000,4096,0.128,-0.002096030282900079,3.4411640923519027,3.4411647307031146,4.2982738364516155,2.2825997770239104,4.866766864684818
A,108,221184,225280,32000,4096,0.128,-0.019583025574370437,3.4242190132928862,3.42427501025942,4.261249819669896,2.3041598760296758,4.8443165420874195
A,109,223232,227328,32000,4096,0.128,-0.031529327676505944,3.4279514505564412,3.428096446408085,4.251219959777256,2.329874813397463,4.847802367311647
A,110,225280,229376,32000,4096,0.128,-0.0011899278363883305,3.494510248578493,3.49451045117172,4.31900299279376,2.4026435179655716,4.9423155227265125
A,111,227328,231424,32000,4096,0.128,-0.0036144159190345387,3.616534165732655,3.6165359718816608,4.457090892967272,2.507618892332328,5.114079754692315
A,112,229376,233472,32000,4096,0.128,-0.027115838749853523,3.596713095101243,3.5968153076275504,4.440663779779552,2.4792548391835263,5.085882358319051
A,113,231424,235520,32000,4096,0.128,-0.015385382656016576,3.459261217449121,3.4592954312326443,4.298998769335766,2.3357811279364653,4.89257231897236
A,114,233472,237568,32000,4096,0.128,-0.010319823329700533,3.4167365230432036,3.4167521078724623,4.257429307627573,2.2860475787874646,4.832361518132333
A,115,235520,239616,32000,4096,0.128,-0.015142073915017045,3.442452409208959,3.442485711237014,4.29941452469959,2.2818924059141694,4.867442676330822
A,116,237568,241664,32000,4096,0.128,-0.006154704669439069,3.4054614033978328,3.4054669651050657,4.264193197572361,2.2383745355989895,4.815980085905712
A,117,239616,243712,32000,4096,0.128,0.0018613072345632815,3.3594923494335776,3.3594928650567724,4.170128074101291,2.278842789368538,4.752167149108365
A,118,241664,245760,32000,4096,0.128,0.0002118310256391219,3.2288173360441976,3.228817342992931,4.026518476519963,2.153952507134121,4.566438704805531
A,119,243712,247808,32000,4096,0.128,0.019076161043349957,3.2662710033321534,3.2663267085716616,4.1018412830937,2.1283040161054045,4.621123228898161
A,120,245760,249856,32000,4096,0.128,0.03910453185810366,3.444511836028752,3.4447338000132905,4.3161205688324085,2.2625322724676735,4.873186744693449
A,121,247808,251904,32000,4096,0.128,0.04757935626725586,3.4393488689784446,3.439677955519399,4.316111273560747,2.240729932391876,4.863094401271178
A,122,249856,253952,32000,4096,0.128,0.03186884151881356,3.413607078198994,3.413755835936428,4.240626130060399,2.302768753005719,4.825521101888432
A,123,251904,256000,32000,4096,0.128,0.049641686498911486,3.3696426245862154,3.3700082662312174,4.190243141321185,2.269212963208875,4.765235047275678
B,0,0,4096,32000,4096,0.128,0.013433933939497615,1.5644147593297093,1.564472438168766,1.904443901817366,1.1257377394937367,2.2122820871873055
B,1,2048,6144,32000,4096,0.128,-0.007013802205103548,1.52487075832654,1.5248868885988658,1.8529383806849367,1.106002206405877,2.1579206480290196
B,2,4096,8192,32000,4096,0.128,-0.005033149908904997,1.264468126642038,1.2644781436986683,1.5628860907543543,0.869109841629986,1.78828544966723
B,3,6144,10240,32000,4096,0.128,0.04315521959529754,1.3558758091243697,1.3565624138781753,1.673273025978915,0.933917437078546,1.9162579155082426
B,4,8192,12288,32000,4096,0.128,0.006328191881463437,1.5676164888681887,1.5676292617146173,1.9223070484760707,1.1050136719927413,2.217277520724833
B,5,10240,14336,32000,4096,0.128,6.665842374347156e-05,1.7443257509596124,1.7443257522332694,2.0764397776563817,1.332929160758291,2.4674485400578234
B,6,12288,16384,32000,4096,0.128,0.013618996065401005,1.634092956204307,1.634149707514694,1.925963052055264,1.2758703071153534,2.310233477045265
B,7,14336,18432,32000,4096,0.128,-0.013161911213480502,1.4180745306727196,1.418135610740188,1.7421103746214426,0.9935253928131186,2.005502745829116
B,8,16384,20480,32000,4096,0.128,0.00572320629744736,1.6545681989190142,1.6545780972696436,2.0013942362803423,1.213474447876111,2.340533940079572
B,9,18432,22528,32000,4096,0.128,-0.01969439402161518,1.6499957055488046,1.65011323777654,1.9888176746190718,1.2202926870284296,2.3333473776727454
B,10,20480,24576,32000,4096,0.128,-0.0210187592406945,1.319607023312516,1.3197744065618704,1.620743646637042,0.9258743164973293,1.8665618709444736
B,11,22528,26624,32000,4096,0.128,0.014831158414813344,1.7327465064561467,1.7328099777228623,2.0038140107264324,1.411034852130733,2.450773335808751
B,12,24576,28672,32000,4096,0.128,-0.020551256749238966,1.8112809410634962,1.8113975272186496,2.137179279943023,1.4120179531012973,2.5615093157156696
B,13,26624,30720,32000,4096,0.128,0.00017701933559950353,1.415275866698954,1.4152758777695325,1.7400365641097906,0.9900211757046878,2.001966326585614
B,14,28672,32768,32000,4096,0.128,-0.0030502134257528145,1.4201403257995973,1.420143601458715,1.726082840656999,1.0280578430725946,2.0090457688946786
B,15,30720,34816,32000,4096,0.128,-0.013408318284495825,1.5659432649544462,1.5660006679613547,1.9054668756667532,1.1279512320248135,2.2142895014178956
B,16,32768,36864,32000,4096,0.128,0.03195816984649816,1.515890978793153,1.5162278140854695,1.8503558786778271,1.0829117782350377,2.143948412904976
B,17,34816,38912,32000,4096,0.128,-0.007848298524379405,1.397653063521691,1.3976750987841544,1.6909176028468946,1.0233726716660776,1.9764852553789656
B,18,36864,40960,32000,4096,0.128,-0.011679602129422154,1.4453699689271857,1.4454171578414572,1.7118471311353456,1.118602251333462,2.0449184817651296
B,19,38912,43008,32000,4096,0.128,0.011238451975705844,1.549110313241624,1.549151078944327,1.8387050795304045,1.1905128916710086,2.190469656198364
B,20,40960,45056,32000,4096,0.128,-0.015406743878730384,1.5532591468669987,1.5533355545673129,1.8827672664018122,1.1301783003605625,2.1959315950275053
B,21,43008,47104,32000,4096,0.128,0.005517874960475054,1.4140290225862977,1.4140397885704772,1.717769410062815,1.0252561006441758,2.0004703991950623
B,22,45056,49152,32000,4096,0.128,-0.011566627939230172,1.3809816279168659,1.381030066119417,1.6695847616947332,1.013657857853316,1.9532064737940618
B,23,47104,51200,32000,4096,0.128,0.0006743250673619909,1.669194462163734,1.6691945983714342,1.8957457257070445,1.4069041500495296,2.360769184813102
B,24,49152,53248,32000,4096,0.128,0.026380539575074052,1.6961403725001347,1.6963455120031319,1.9537832313661032,1.3916517907579429,2.3987420915736566
B,25,51200,55296,32000,4096,0.128,-0.009609556566419753,1.3758765196223355,1.3759100773035546,1.707198675465545,0.9341763251454075,1.9460762379653809
B,26,53248,57344,32000,4096,0.128,-0.008198946123553725,1.4519435392770208,1.4519666883113462,1.7807607681355546,1.0212252902573011,2.052805399153032
B,27,55296,59392,32000,4096,0.128,-0.01701828706733015,1.516558149095216,1.5166536327328708,1.8580543347707086,1.0722611767942252,2.1452528853774693
B,28,57344,61440,32000,4096,0.128,-0.009466036935209353,1.3909760079663198,1.3910082172989413,1.7048763637171318,0.9819070254894532,1.9674208554010235
B,29,59392,63488,32000,4096,0.128,0.029573701568760498,1.3412825038638683,1.3416084969154771,1.6489514043828968,0.9359777243389156,1.8960735836129838
B,30,61440,65536,32000,4096,0.128,-0.0015892539402930367,1.3560685601085896,1.3560694913768507,1.6760165543755825,0.9330773382517856,1.9182452423243588
B,31,63488,67584,32000,4096,0.128,-0.01097672017017176,1.3487089892190582,1.3487536565236766,1.6727623573238202,0.9174994632472442,1.9078624607498638
B,32,65536,69632,32000,4096,0.128,0.015175164667397186,1.3570315011665355,1.3571163475476167,1.6652240496049022,0.953012306249897,1.91864629133311
B,33,67584,71680,32000,4096,0.128,-0.009315638498192445,1.2639664894780054,1.26400081789688,1.5490334978857694,0.8909336471274119,1.7869716117375716
B,34,69632,73728,32000,4096,0.128,0.0014225281856136713,1.4848167206457086,1.4848174020718894,1.7657372257562265,1.13756285345606,2.1004469038717426
B,35,71680,75776,32000,4096,0.128,-0.018136605252459786,1.5823122462210208,1.5824161845074438,1.883676382452735,1.2073733106917175,2.2374063165149285
B,36,73728,77824,32000,4096,0.128,-0.00999634544922312,1.3626969804733744,1.3627336451095615,1.6426925775799965,1.007681861510222,1.927138199105897
B,37,75776,79872,32000,4096,0.128,0.03679686578462038,1.457641167111903,1.458105545353601,1.7506174494878453,1.0895973120472755,2.062009640344093
B,38,77824,81920,32000,4096,0.128,-0.0016013021406051688,1.4863376162151938,1.486338478794386,1.802699365332475,1.0809684840360785,2.1019557239031856
B,39,79872,83968,32000,4096,0.128,0.00289751414961956,1.3966293469099733,1.3966323525675701,1.698601013570837,1.0096468358497024,1.976014204515036
B,40,81920,86016,32000,4096,0.128,-0.00724638009673103,1.3591025592359656,1.359121877002301,1.6650759125522168,0.9626760821600077,1.923336432797065
B,41,83968,88064,32000,4096,0.128,-0.004306725472708838,1.3059451900589625,1.3059522913653612,1.624088258840636,0.8789337857957872,1.846669237388581
B,42,86016,90112,32000,4096,0.128,0.03710064936613554,1.410797097178215,1.4112848428258085,1.7382304061299139,0.9785918075708094,1.9947648660028252
B,43,88064,92160,32000,4096,0.128,-0.00783400532218587,1.4190513671346203,1.4190729911481026,1.7527135965736025,0.977761544078767,2.0069934201918223
B,44,90112,94208,32000,4096,0.128,-0.006268110026507456,1.2933621872873344,1.2933773759842802,1.6112930659740725,0.8681602978411617,1.830291683640556
B,45,92160,96256,32000,4096,0.128,0.0036544732323644247,1.5226451175741094,1.522649503085618,1.8346465909242746,1.1274187502275097,2.1533697202186675
B,46,94208,98304,32000,4096,0.128,-0.01738760410009532,1.5253134694012893,1.5254125699997818,1.8363486568386849,1.1302298707528053,2.1562921764489955
B,47,96256,100352,32000,4096,0.128,0.006119922643236672,1.3818234249361288,1.3818369770545917,1.6611730677554157,1.0292569382971462,1.954191854979637
B,48,98304,102400,32000,4096,0.128,-0.020074058526140953,1.3871335653411878,1.3872788097285513,1.6695399372147617,1.0292678474323895,1.9613148405376366
B,49,100352,104448,32000,4096,0.128,-0.01696507141958394,1.355718414084838,1.3558245579487709,1.6713288180099597,0.9391017314190672,1.9170946976779366
B,50,102400,106496,32000,4096,0.128,0.028978176472069777,1.410695692430524,1.4109932924552413,1.7414812664110562,0.9742535758413832,1.9954766426346306
B,51,104448,108544,32000,4096,0.128,-0.0025057355992167234,1.3559356929073294,1.3559380081740362,1.6745524457538885,0.9334465798670004,1.9171459023886863
B,52,106496,110592,32000,4096,0.128,0.00463739587808076,1.365917362254989,1.3659252343924821,1.6701657005803492,0.9694229421783769,1.931122551320042
B,53,108544,112640,32000,4096,0.128,-0.0018360667759007437,1.6030192183406002,1.6030202698376943,1.9376581167570706,1.1802938769150904,2.268835078474813
B,54,110592,114688,32000,4096,0.128,-0.024491756818550304,1.5973741240118697,1.5975618730474095,1.9327755225184275,1.1719267443515684,2.2603171269918843
B,55,112640,116736,32000,4096,0.128,0.02871523584363074,1.6331170820010623,1.6333695137026463,1.8709496618297978,1.3526829244275533,2.308723398577429
B,56,114688,118784,32000,4096,0.128,0.0037501165129753405,1.662461305972032,1.662465535651219,1.9058558200778741,1.3765954978702422,2.351021389031016
B,57,116736,120832,32000,4096,0.128,-0.0037110177208444055,1.5800234261234665,1.5800277841707282,1.8772491945655663,1.2117607206121794,2.234374315667725
B,58,118784,122880,32000,4096,0.128,0.01638694758779417,1.7296366264609808,1.7297142514434478,2.0297351311605225,1.3648468409955132,2.445941863994861
B,59,120832,124928,32000,4096,0.128,-0.009976649781458336,1.6128034243652016,1.6128342813770367,1.9345652779521616,1.208484362553877,2.281003566239074
B,60,122880,126976,32000,4096,0.128,0.009263508823741835,1.4478415411934895,1.4478711755543956,1.7786415706311343,1.0150689543803468,2.0479088893122173
B,61,124928,129024,32000,4096,0.128,-0.01601158103198756,1.479997101682336,1.480083711049905,1.8130332302468153,1.046659348501224,2.093462511196274
B,62,126976,131072,32000,4096,0.128,-0.006082513739069657,1.4399064805645487,1.4399193275128892,1.7690826809582854,1.0094290867474813,2.0368113838150084
B,63,129024,133120,32000,4096,0.128,0.03504412690771101,1.386070289226096,1.3865132301950953,1.687221554347253,0.9966754178426069,1.9596118141064816
B,64,131072,135168,32000,4096,0.128,-0.019014859446317027,1.382699132343229,1.3828298722049945,1.6924365246983277,0.9783436306437221,1.9548651231617213
B,65,133120,137216,32000,4096,0.128,-0.012461551534121169,1.3935450361309196,1.3936007527235925,1.7073215205942773,0.9864557634177885,1.971811793215703
B,66,135168,139264,32000,4096,0.128,0.007555127804180193,1.327771779946761,1.3277932744140284,1.6122405382867178,0.9626629582108049,1.8777751527822024
B,67,137216,141312,32000,4096,0.128,-0.011498203007188085,1.20644091585429,1.2064957074601352,1.481585247121627,0.8471683440598885,1.7066894994888868
