E_0_10,centroid,spec_kurt,E_1x_pm0.1,Pk_1x_pm0.1,E_2x_pm0.1,Pk_2x_pm0.1,E_3x_pm0.1,Pk_3x_pm0.1,src,seg_idx,rpm
1487.36814714149,2.591034435753435,60.90167180791928,24.047937247719677,18.386629763159036,74.29695985251122,31.62162379894616,37.3011827254577,16.111676816340918,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,38,1798.0
1332.4772994924106,2.5498942287000896,65.1887141967008,31.704558956351512,16.408637110400676,59.07070858192893,25.96747529457297,30.568335445538445,13.035212938169286,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,39,1798.0
1462.119246451873,2.304133736239227,58.464921183117866,56.826987765629056,23.15255576195555,20.773072701644917,10.866090287797437,75.92080032206582,34.37018252270228,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,40,1798.0
1484.5372812539822,2.362488095490819,61.04472075423396,59.319431672587356,27.015790400295643,50.67761222378805,20.913270917836485,35.672619485430474,15.959644344800985,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,41,1798.0
1587.0178956299844,2.3315661304627047,57.91928353357995,70.5473441267275,36.212379790311196,60.92162281570522,36.73388047757738,30.674241434859056,17.890258100230515,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,42,1798.0
1567.531526021394,2.4810726941533563,57.11625459293414,59.093622739775064,42.2457842027181,53.16675419806028,21.70925459869082,41.742752272407245,19.756622644813095,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,43,1798.0
1675.4653005855246,2.661687793368915,55.26928258795194,100.02215937721007,44.87990574606449,25.555567849102435,14.08199904924816,25.017215950096013,12.099738172922555,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,44,1798.0
1410.5222404273645,2.366110268070552,57.27826917545824,67.78161975743086,24.131875736981158,42.55326541958652,23.850310368577187,38.92070731656837,20.46156748878676,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,45,1798.0
1309.6831965804809,2.5768095051269673,62.74427853656862,52.40928233173128,32.093524653603446,39.53286077858745,24.8620147680695,20.414435770920363,12.809141674257615,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,46,1798.0
1591.6983035918772,2.396889701450354,59.34943606554148,78.88614020968981,27.85084916703448,50.46009418724591,24.06767480494768,45.688343917133025,21.299493825298615,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,47,1798.0
1497.1918554936733,2.1729686504007626,54.9801277929879,98.7975441469349,45.09236791860457,19.2680369474538,7.453744754154701,40.09333482022461,19.68847382867475,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,48,1798.0
1318.8724114979323,2.3298278865529674,62.87464316383049,42.30230125473635,16.288986200659576,43.361693814048046,26.797579010930573,70.32647102849155,25.222228318545532,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,49,1798.0
1406.7741932719937,2.481117595530715,62.425920250183204,34.846458594391976,19.250807718921124,46.257362366882575,19.23516165696113,31.68047607563235,13.839643988758256,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,50,1798.0
1309.7770534309338,2.6118905941577637,64.18176987965819,37.60609240263172,17.831793399871,24.479831029485695,11.15856810747247,23.693485480205123,17.208167618764012,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,51,1798.0
1606.579666801974,2.5365387539365942,55.56392527475539,71.36646827151101,25.30394217157864,56.4950223739578,24.910846402777036,40.52127902695876,15.25885259487886,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,52,1798.0
1298.6002448469183,2.6484639349344583,59.91772342737963,37.9036729036947,25.559035100167613,20.487541207035353,9.63752178295819,37.483526683719575,15.93269401551161,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,53,1798.0
1334.5661587352238,2.4893302501673302,60.36743021388598,87.18425237717955,36.349243451603336,31.944362536695785,26.088552744749922,35.2772447686813,19.888427815018364,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,54,1798.0
1484.4177359369103,2.448396041482146,59.65295403929733,74.20409995270445,39.8566149322833,43.88847246711396,18.161296535987155,30.114184431600812,14.29752001758423,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,55,1798.0
1629.540365116715,2.688308551678387,60.601749307862256,102.88013403440843,35.98234856269187,31.06360449119625,13.464967316438322,49.57151469191561,24.34936375931308,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,56,1798.0
1672.0157133515706,2.44968330711355,58.30303693355888,84.8627983804032,30.68642044547229,76.87078174276795,36.12434713233163,41.22253785402365,20.70216889743158,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,57,1798.0
1417.4265343424368,2.7446880158727422,64.39095040550184,22.897786598629683,14.529704864761433,38.88151099472391,15.775669758547622,53.987755650973334,20.395323304390327,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,58,1798.0
1455.1364573569012,2.554121744340469,63.69247363103874,43.30455224525542,19.564085186206302,45.68073086405591,20.228363946538376,42.74427822595636,16.95396392027895,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,59,1798.0
1585.7072320193327,2.715808582605325,58.988142150195394,69.74023576398409,29.336564265919147,31.65069451991507,16.477386095183153,19.584752707733383,14.034092605370928,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,60,1798.0
1207.383422967654,2.5346610770089963,63.287519500569594,53.319577725229806,26.37715928939681,15.140596439828515,6.882306484783114,26.508224587853285,10.591140711014404,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,61,1798.0
1516.9804187067189,2.4784385207628152,58.66713573934788,88.27775278043296,38.025375072500886,83.43094632399475,41.558849705980826,38.77600445587541,20.641907886752044,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,62,1798.0
1504.8855420130312,2.675469297888556,60.96461057731999,85.31138471551287,46.900098084840295,38.364868378473105,18.443484506972318,40.25086951272783,24.504150959737164,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,63,1798.0
1618.3448471558552,2.633722261142729,55.65955012707379,105.96703915627823,47.78715956473966,21.338802728088265,10.18039414890226,47.806691110664886,20.816923603855756,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,64,1798.0
1438.1859216441808,2.314786997281638,58.80456028869297,91.84715481831543,37.66273806104497,38.95775177103104,22.534012433658763,58.5759652935611,25.941888977213598,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,65,1798.0
1446.6769677768666,2.776395151397882,63.38938177223808,39.67212599079469,19.20818965390503,48.82411232847525,24.001290121709687,31.65473644900949,16.529811393343603,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,66,1798.0
1568.7167671949971,2.488321953582109,57.85953247300937,44.53983179316173,18.94219426187547,49.95061328352925,22.864918937375336,31.19937784665424,11.286445340184533,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,67,1798.0
1664.980881711285,2.702569641436191,57.49260026620061,63.521285159961536,25.792085217120373,50.073078147078675,34.29762375161485,14.284209966325397,8.642247173880476,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,68,1798.0
1301.4252554525106,2.5718462821432944,66.55244244925953,51.33820571940681,21.875762091226978,40.98431716524115,17.03447228113968,38.27181468695096,15.015066772783904,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,69,1798.0
1626.5706811936209,2.314422494530997,57.49547578711535,69.34274994447352,34.73642201874678,57.972385515121275,33.338159041430366,44.00542140403079,15.73065692401092,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,70,1798.0
1448.8051533036373,2.6296065710597514,58.99039746266545,21.19593847512134,14.709440393552514,74.81905462009625,33.30507158801801,47.922295288136645,21.993442624245215,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,71,1798.0
1505.2533379087474,2.6290744416086103,56.90832259356637,83.99430712032895,34.96532779400757,28.639232942930054,13.617421699971889,56.19966968361489,26.917343604137656,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,72,1798.0
1517.627280683093,2.6911842280502154,60.73346119790969,29.679108521936612,14.516321931533863,73.46414462295218,36.08074370540277,33.02442705719904,12.064653933578498,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,73,1798.0
1635.4688003027063,2.6463255487799273,61.86574157208537,77.56518222807478,29.878948816525877,48.06813346466095,18.774842197080407,41.14446039755266,18.63445934158998,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,74,1798.0
1458.449935828723,2.6098568821996535,62.0912067822262,40.786392850075885,17.639519996671492,40.21839979992228,18.896728536198786,30.168388657256873,14.17083829425003,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,75,1798.0
1690.8235599946415,2.5664732254817206,53.93530506278168,58.00176118663324,26.58294431707535,59.34900152862629,26.615320003076384,35.78491089856928,19.043280773277974,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,76,1798.0
1467.7494648742036,2.515991470912664,57.003930858581114,61.997049576305756,28.616549585592534,51.31372711859569,24.790238476589895,33.910119279861604,15.534320609831099,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,77,1798.0
1545.0290616519242,2.4490438174799456,57.285572963464425,51.19089317703213,23.829054336605374,37.087346200896505,18.327110566472854,42.9901036872882,20.595895356067107,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,78,1798.0
1402.9253553944968,2.5004484705366754,59.35253402748427,44.43495894931483,20.1551335664591,82.90134743728048,30.9368335718618,31.89127390730281,15.088389575700752,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,79,1798.0
1451.094427398537,2.4562712589282385,59.27674006693092,105.99355385723106,38.8930036268112,63.02737589287422,26.75779731843487,72.12736232643513,30.363840722058576,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,80,1798.0
1323.08839698575,2.5229580379636944,62.42676072939592,56.979934378979294,22.528882185716053,42.626346664729816,18.55568157831366,39.81132821976991,25.125289969214414,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,81,1798.0
1560.3902052970263,2.698308746391922,59.39597633368486,63.1659529461847,25.151992459096558,58.52770265829429,23.09152015468243,37.24472899397511,18.646550053382015,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,82,1798.0
1738.445359868392,2.4915652673053743,56.503979720758544,62.015061767970536,28.105859771385443,52.54745758641096,25.564088384454244,39.28560795822976,15.106883866074869,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,83,1798.0
1629.0947280240046,2.6282462087955203,56.17936784728199,128.82203809322954,53.06770731916386,54.590759537364065,20.458890509834387,40.17660940750026,16.578825980794072,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,84,1798.0
1432.314673797906,2.5697966258394147,58.51021480346972,74.22972313666466,34.35227261314048,38.02801929138323,18.85989703462155,36.53818482984562,15.138124341673494,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,85,1798.0
1449.307102018733,2.459624846186284,57.67049735492787,55.81131913012386,25.780883086109718,47.417306609938876,20.850229340792467,47.37643247435703,25.645644559140628,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,86,1798.0
1510.125011898047,2.546206093107121,57.31721010262515,35.23800564403299,12.885876153537536,92.54607577745584,37.20466278820473,40.27975259049124,21.28615281579147,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,87,1798.0
1545.0845261010488,2.4468112084111437,58.82255540532521,80.93211755594692,35.87813062454692,59.86272457294697,26.664309535813537,40.24988813929988,22.673937182416573,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,88,1798.0
1311.4426218541132,2.713004611807062,64.63787951872953,46.23939242251794,19.515197059744747,30.93611646800433,14.107405448629626,27.063803940379774,10.293524378641836,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,89,1798.0
1400.0940096023,2.637591117099765,60.3487455468285,44.73517301283545,22.499563734224573,40.42729047183355,17.695533589044885,27.306689504613484,12.591255262723067,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,90,1798.0
1442.7162404788126,2.476767002577484,56.41689238761603,61.665817523901524,41.43805809113429,70.14284246191983,36.35464505044491,47.08107136872011,22.868682565478746,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,91,1798.0
1685.3006774885716,2.3963696316697494,51.180574398256844,145.839826525803,59.92272890852702,27.84676809452479,21.71606620154725,32.05270781180773,15.538413936407652,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,92,1798.0
1381.0448606554014,2.401820089226206,58.563623513486526,101.06161056456087,49.24685340565182,70.54074069831508,32.20599611437878,14.715701047552447,7.3954253586698355,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,93,1798.0
546.7195778214319,2.410480433859897,31.442626530900228,5.528502788439036,5.528502788439036,2.3959762860818397,2.3959762860818397,7.184526349992309,7.184526349992309,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,0,1798.0
617.9924747379561,2.373306016885776,30.053132712356252,9.805264271387564,9.805264271387564,9.146653113125986,9.146653113125986,3.0989011220494365,3.0989011220494365,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,1,1798.0
588.9472333216593,1.9409835598909624,26.094254348850765,16.77231619458432,16.77231619458432,10.16707955089595,10.16707955089595,8.287630570267327,8.287630570267327,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,2,1798.0
484.57578745867636,2.3707430533022653,31.01247312568326,8.84584721963929,8.84584721963929,6.682032928373871,6.682032928373871,7.130987467629722,7.130987467629722,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,3,1798.0
516.593100074677,2.389333257926887,30.0487976096007,17.44974953873853,17.44974953873853,11.069703795699594,11.069703795699594,8.255422886944858,8.255422886944858,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,4,1798.0
604.1086241864593,2.4059872302671783,28.304438954832438,13.734107381312356,13.734107381312356,15.061503869878019,15.061503869878019,9.206241780291196,9.206241780291196,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,5,1798.0
695.2777096139139,2.3785933985422965,28.120334711981048,23.650576911884723,23.650576911884723,17.162979054375743,17.162979054375743,2.2105630540194854,2.2105630540194854,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,6,1798.0
630.515719857959,2.392036299981431,28.79754524035187,11.462265265557368,11.462265265557368,12.204822460616377,12.204822460616377,21.511034057842327,21.511034057842327,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,7,1798.0
440.33050774182027,2.415106667896222,33.44818404705876,3.6968606817475056,3.6968606817475056,6.675902382353464,6.675902382353464,0.9615267036343529,0.9615267036343529,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,8,1798.0
684.4926915311345,2.4318376636805317,26.993637298116777,16.044600613461267,16.044600613461267,12.30060532690099,12.30060532690099,12.093022206094824,12.093022206094824,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,9,1798.0
634.0014142692895,2.174543053542489,27.86883970760301,21.905469541837412,21.905469541837412,17.30331238940444,17.30331238940444,15.884264711152124,15.884264711152124,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,10,1798.0
660.7312988502545,2.087112435368228,28.401670210656285,28.665260833460334,28.665260833460334,13.528659133833331,13.528659133833331,12.604551065120656,12.604551065120656,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,11,1798.0
546.4370748832292,2.5548853958156204,31.235226628547565,10.064369588429546,10.064369588429546,4.9081938232163695,4.9081938232163695,10.74890777452024,10.74890777452024,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,12,1798.0
511.3120379983236,2.168124508251905,31.37111455483463,7.236664004482113,7.236664004482113,23.384297653611693,23.384297653611693,5.137731820362214,5.137731820362214,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,13,1798.0
688.5139440042946,2.4540436430096753,27.44180238255752,11.318226056943802,11.318226056943802,8.323596757176833,8.323596757176833,8.13875430764302,8.13875430764302,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,14,1798.0
621.7435229705765,2.433987093443446,28.84736624022114,7.073032966678471,7.073032966678471,8.95660172627158,8.95660172627158,10.880367219711948,10.880367219711948,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,15,1798.0
574.137384165634,2.3439400178073546,29.366793855244413,16.440371410301296,16.440371410301296,8.68949314655483,8.68949314655483,13.302636624075657,13.302636624075657,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,16,1798.0
660.422271469988,2.2725925665273947,27.53757310591274,26.85094642017886,26.85094642017886,3.189124686263113,3.189124686263113,11.470899584479897,11.470899584479897,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,17,1798.0
642.1079944920057,2.0690668183277596,27.13754715577207,24.78564099197392,24.78564099197392,14.201681412787728,14.201681412787728,6.906013430471726,6.906013430471726,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,18,1798.0
620.4541088630781,2.3577094525479687,28.053876268508766,9.268415676845605,9.268415676845605,11.610744560682607,11.610744560682607,9.450880163065806,9.450880163065806,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,19,1798.0
415.40923826077835,2.792144406794582,33.60958582586142,8.25870056793001,8.25870056793001,13.15818542992644,13.15818542992644,7.217713541382866,7.217713541382866,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,20,1798.0
590.9775297791639,2.3596243754895947,28.509426190524188,22.878893236767514,22.878893236767514,8.823755697420278,8.823755697420278,12.619840677834071,12.619840677834071,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,21,1798.0
666.767348913641,2.2760839380865945,28.35799733872711,16.52234311071638,16.52234311071638,13.304493870364228,13.304493870364228,5.571396790887796,5.571396790887796,../第3问_CNN/cleaned/48kHz_DE_data/B/0007/B007_0.csv,22,1798.0
